kingdom,phyllum,class,oorder,family,genus,scientific_name,author,latitude,longitude,latitude_decimal,longitude_decimal,data_source,location,protected_area,municipio,state,ambiente,coord_unit
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,20 54 51 S,40 47 10 W,"-20,914166666666666666666666667","-40,786111111111111111111111111",,Margem da Rodovia ES-060.,,Itapemirim,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,12 34 29.89 S,38 00 33.60 W,"-12,574969444444444444444444445","-38,009333333333333333333333333",,Praia do Forte.,,Mata de São João,Bahia,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,29 10 04 S,51 10 46 W,"-29,167777777777777777777777778","-51,179444444444444444444444445",,,,Caxias do Sul,Rio Grande do Sul,Indeterminado,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,20 39 04 S,40 30 24 W,"-20,651111111111111111111111111","-40,506666666666666666666666667",,Praia dos Padres,,Guarapari,Espírito Santo,Floresta Ombrófila Densa das Terras Baixas,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,09 21 49 S,37 14 54 W,"-9,363611111111111111111111111","-37,248333333333333333333333333",,,,Santana do Ipanema,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,09 43 05 S,35 54 08 W,"-9,718055555555555555555555556","-35,902222222222222222222222222",,,,Marechal Deodoro,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,09 15 21 S,36 17 52 W,"-9,255833333333333333333333333","-36,297777777777777777777777777",,,,Chã Preta,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,19 46 02 S,43 51 09 W,"-19,767222222222222222222222223","-43,8525",,"Base Avançada de Pesquisa IBAMA, Área de Preservação Permanente do Córrego do Óleo",,Uberlândia,Minas Gerais,Floresta Ombrófila Densa das Terras Baixas,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,12 06 23.11 S,37 41 37.51 W,"-12,106419444444444444444444444","-37,693752777777777777777777777",,Praia do Baixio.,,Esplanada,Bahia,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,25 25 40 S,49 16 23 W,"-25,427777777777777777777777778","-49,273055555555555555555555556",,Em áreas abertas,,Curitiba,Paraná,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,20 32 15.54 S,40 22 57.59 W,"-20,537650000000000000000000000","-40,382663888888888888888888889",,,Parque Estadual Paulo César Vinha,Guarapari,Espírito Santo,Floresta Ombrófila Densa das Terras Baixas,0
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,10 07 06 S,36 53 46 W,"-10,118333333333333333333333334","-36,896111111111111111111111111",,,,São Brás,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,09 07 08 S,37 44 33 W,"-9,118888888888888888888888889","-37,742500000000000000000000000",,,,Mata Grande,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,08 54 49 S,35 43 17 W,"-8,913611111111111111111111111","-35,721388888888888888888888889",,,,Colônia Leopoldina,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,04 49 42 S,42 10 10 W,"-4,8283333333333333333333333334","-42,169444444444444444444444445",,"Fazendas, sítios, beiras de estrada",,Campo Maior,Piauí,"Savana-Estépica (Caatinga do Sertão Árido, Campos de Roraima, Chaco Mato-Grossense-do-Sul e Parque de Espinilho da Barra do Rio Quaraí)",1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,09 35 21.63 S,35 40 12.70 W,"-9,589341666666666666666666666","-35,670194444444444444444444445",,"Praias de Cruz das Almas, Jacarecica do Sul e Guaxuma.",,Maceió,Alagoas,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,03 06 26 S,60 01 34 W,"-3,1072222222222222222222222222","-60,026111111111111111111111111",,,,Manaus,Amazonas,Indeterminado,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,20 19 20 S,40 20 17 W,"-20,322222222222222222222222223","-40,338055555555555555555555555",,,Parque Natural Municipal Vale do Mulembá,Vitória,Espírito Santo,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,09 32 38 S,37 23 03 W,"-9,543888888888888888888888889","-37,384166666666666666666666666",,,,São José da Tapera,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,09 22 41 S,35 50 01 W,"-9,378055555555555555555555556","-35,833611111111111111111111111",,,,Messias,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,10 08 01 S,36 10 34 W,"-10,133611111111111111111111111","-36,176111111111111111111111111",,,,Coruripe,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,7 5 33.6 S,41 20 38.9 W,"-7,0926666666666666666666666666","-41,344138888888888888888888889",,"Fazendas, sítios, beiras de estrada",,Picos,Piauí,"Savana-Estépica (Caatinga do Sertão Árido, Campos de Roraima, Chaco Mato-Grossense-do-Sul e Parque de Espinilho da Barra do Rio Quaraí)",1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,20 55 32 S,40 45 15 W,"-20,925555555555555555555555556","-40,754166666666666666666666667",,Na Ilha dos Franceses,,Itapemirim,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,20 36 11.20 S,40 25 33.60 W,"-20,603111111111111111111111111","-40,426000000000000000000000000",,,Parque Estadual Paulo César Vinha,Guarapari,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,19 46 43.36 S,43 57 06.54 W,"-19,778711111111111111111111111","-43,951816666666666666666666667",,,Parque Estadual Serra Verde,Belo Horizonte,Minas Gerais,Áreas de Tensão Ecológica - Savana - Floresta Estacional,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,19 53 31.5 S,43 54 55.3 W,"-19,892083333333333333333333333","-43,915361111111111111111111111",,No Museu de História Natural e no Jardim Botânico da Universidade Federal de Minas Gerais - UFMG,,Belo Horizonte,Minas Gerais,Floresta Estacional Semidecidual,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,16 44 11.1 S,43 53 02.9 W,"-16,736416666666666666666666666","-43,884138888888888888888888889",,Na zona urbana e em parques de Montes Claros,,Montes Claros,Minas Gerais,Floresta Estacional Decidual,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,20 19 01.2 S,45 36 00 W,"-20,317000000000000000000000000","-45,6",,Companhia Siderúrgica Nacional,Reserva Particular do Patrimônio Natural da CSN Mineração,Arcos,Minas Gerais,Floresta Estacional Decidual,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,20 22 39.7 S,45 39 16.9 W,"-20,377694444444444444444444445","-45,654694444444444444444444444",,,Parque Natural Municipal Dona Ziza,Pains,Minas Gerais,Floresta Estacional Decidual,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,14 50 52.68 S,43 56 35.73 W,"-14,847966666666666666666666666","-43,943258333333333333333333333",,,Parque Estadual da Mata Seca,Manga,Minas Gerais,Floresta Estacional Decidual,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,20 13 03.40 S,40 13 11.20 W,"-20,217611111111111111111111111","-40,219777777777777777777777778",,,Área de Proteção Ambiental Praia Mole,Serra,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala,(Lam.) de Wit,20 44 33 S,41 17 35 W,"-20,742500000000000000000000000","-41,293055555555555555555555555",,,Floresta Nacional de Pacotuba,Cachoeiro de Itapemirim,Espírito Santo,Floresta Estacional Semidecidual,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia diadema,"(Busk, 1852)",22 58 3.5 S,42 01 42 W,"-22,967638888888888888888888889","-42,028333333333333333333333334",,Porto do Forno,,Arraial do Cabo,Rio de Janeiro,Costeiro,1
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia diadema,"(Busk, 1852)",05 45 54 S,35 12 14.20 W,"-5,765","-35,203944444444444444444444444",,Iate Clube do Natal.,,Natal,Rio Grande do Norte,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia diadema,"(Busk, 1852)",08 23 45.80 S,34 57 31.40 W,"-8,396055555555555555555555555","-34,958722222222222222222222222",,Porto de Suape.,,Ipojuca,Pernambuco,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia diadema,"(Busk, 1852)",12 57 43 S,38 30 34 W,"-12,961944444444444444444444444","-38,509444444444444444444444444",,Porto de Salvador.,,Salvador,Bahia,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia diadema,"(Busk, 1852)",22 58 13.50 S,42 01 04.50 W,"-22,970416666666666666666666667","-42,017916666666666666666666667",,Porto do Forno.,,Arraial do Cabo,Rio de Janeiro,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia diadema,"(Busk, 1852)",22 58 55.11 S,41 59 47.71 W,"-22,981975000000000000000000000","-41,996586111111111111111111111",,Praia do Forno,,Arraial do Cabo,Rio de Janeiro,Costão rochoso,1
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia diadema,"(Busk, 1852)",03 42 36 S,38 28 24 W,"-3,71","-38,473333333333333333333333334",,Porto de Mucuripe.,,Fortaleza,Ceará,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia diadema,"(Busk, 1852)",06 58 20.30 S,34 50 19.50 W,"-6,9723055555555555555555555556","-34,838750000000000000000000000",,Porto de Cabedelo.,,Cabedelo,Paraíba,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia diadema,"(Busk, 1852)",09 40 44.20 S,35 43 34.20 W,"-9,678944444444444444444444445","-35,726166666666666666666666667",,Porto de Jaraguá.,,Maceió,Alagoas,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia diadema,"(Busk, 1852)",20 17 56.30 S,40 17 24.10 W,"-20,298972222222222222222222222","-40,290027777777777777777777777",,Iate Clube do Espírito Santo.,,Vitória,Espírito Santo,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia diadema,"(Busk, 1852)",23 08 10 S,44 10 13 W,"-23,136111111111111111111111111","-44,170277777777777777777777778",,Marina Ilha Grande.,,Angra dos Reis,Rio de Janeiro,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia diadema,"(Busk, 1852)",22 22 7.3 S,41 46 30.2 W,"-22,368694444444444444444444445","-41,775055555555555555555555556",,Bacia de Campos,,Macaé,Rio de Janeiro,Costeiro,1
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia jolloisii,"(Audouin, 1826)",03 42 36 S,38 28 24 W,"-3,71","-38,473333333333333333333333334",,Porto de Mucuripe.,,Fortaleza,Ceará,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia jolloisii,"(Audouin, 1826)",06 58 20.30 S,34 50 19.50 W,"-6,9723055555555555555555555556","-34,838750000000000000000000000",,Porto de Cabedelo.,,,Paraíba,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia jolloisii,"(Audouin, 1826)",09 40 44.20 S,35 43 34.20 W,"-9,678944444444444444444444445","-35,726166666666666666666666667",,Porto de Jaraguá.,,Maceió,Alagoas,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia jolloisii,"(Audouin, 1826)",20 17 56.30 S,40 17 24.10 W,"-20,298972222222222222222222222","-40,290027777777777777777777777",,"Iate Clube do Espírito Santo, Praia do Canto",,Vitória,Espírito Santo,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia jolloisii,"(Audouin, 1826)",23 08 10 S,44 10 13 W,"-23,136111111111111111111111111","-44,170277777777777777777777778",,Marina Ilha Grande.,,,Rio de Janeiro,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia jolloisii,"(Audouin, 1826)",05 45 54 S,35 12 14.20 W,"-5,765","-35,203944444444444444444444444",,Iate Clube do Natal.,,,Rio Grande do Norte,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia jolloisii,"(Audouin, 1826)",08 23 45.80 S,34 57 31.40 W,"-8,396055555555555555555555555","-34,958722222222222222222222222",,Porto de Suape.,,,Pernambuco,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia jolloisii,"(Audouin, 1826)",12 57 43 S,38 30 34 W,"-12,961944444444444444444444444","-38,509444444444444444444444444",,Porto de Salvador.,,Salvador,Bahia,Estruturas artificiais submersas,
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Candidae,Licornia,Licornia jolloisii,"(Audouin, 1826)",22 58 13.50 S,42 01 04.50 W,"-22,970416666666666666666666667","-42,017916666666666666666666667",,Porto do Forno.,,Arraial do Cabo,Rio de Janeiro,Estruturas artificiais submersas,
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum japonicum,Thunb.,29 10 04 S,51 10 46 W,"-29,167777777777777777777777778","-51,179444444444444444444444445",,Fundo de vale,,Caxias do Sul,Rio Grande do Sul,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum japonicum,Thunb.,25 14 09 S,50 00 17 W,"-25,235833333333333333333333333","-50,004722222222222222222222222",,,Parque Estadual de Vila Velha,Ponta Grossa,Paraná,Floresta Ombrófila Mista Montana,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum japonicum,Thunb.,25 25 42 S,49 16 24 W,"-25,428333333333333333333333334","-49,273333333333333333333333334",,.,,Curitiba,Paraná,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum japonicum,Thunb.,27 35 00 S,51 30 00 W,"-27,583333333333333333333333333","-51,5",,No interior da unidade de conservação.,Parque Estadual de Espigão Alto,Barracão,Rio Grande do Sul,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum japonicum,Thunb.,25 21 39.84 S,49 15 43.49 W,"-25,361066666666666666666666667","-49,262080555555555555555555556",,Nas áreas de floresta.,Parque Municipal Barreirinha,Curitiba,Paraná,Floresta Ombrófila Mista Montana,0
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum japonicum,Thunb.,25 25 42 S,49 16 24 W,"-25,428333333333333333333333334","-49,273333333333333333333333334",,"Campus Jardim Botânico da Universidade Federal do Paraná, atrás do prédio da Engenharia Florestal",,Curitiba,Paraná,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum japonicum,Thunb.,29 22 08 S,50 52 43 W,"-29,368888888888888888888888889","-50,878611111111111111111111111",,Floresta com araucária,,Gramado,Rio Grande do Sul,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum japonicum,Thunb.,27 17 33 S,52 06 54 W,"-27,292500000000000000000000000","-52,115",,,Parque Estadual Fritz Plaumann,Concórdia,Santa Catarina,Floresta Estacional Decidual,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum japonicum,Thunb.,25 25 42 S,49 16 24 W,"-25,428333333333333333333333334","-49,273333333333333333333333334",,.,,Curitiba,Paraná,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum japonicum,Thunb.,27 35 00 S,51 30 00 W,"-27,583333333333333333333333333","-51,5",,No interior da unidade de conservação.,Parque Estadual de Espigão Alto,Barracão,Rio Grande do Sul,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,14 47 20 S,39 02 58 W,"-14,788888888888888888888888889","-39,049444444444444444444444444",,,,Ilhéus,Bahia,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,29 23 17.79 S,53 11 47.33 W,"-29,388275000000000000000000000","-53,196480555555555555555555555",,,Parque Estadual Quarta Colônia,Agudo,Rio Grande do Sul,Floresta Estacional Decidual,0
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,30 05 11 S,51 05 38 W,"-30,086388888888888888888888889","-51,093888888888888888888888889",,Em locais sombreados,Parque Natural Municipal Saint'Hilaire,Viamão,Rio Grande do Sul,Floresta Estacional Semidecidual,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,24 30 06 S,50 26 30 W,"-24,501666666666666666666666667","-50,441666666666666666666666666",,Fazenda Rincão do Paiol,,Tibagi,Paraná,Área degradada,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,25 40 22 S,50 17 15 W,"-25,672777777777777777777777778","-50,287500000000000000000000000",,Sítio Cedro Grande,,São João do Triunfo,Paraná,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,27 48 58 S,50 19 30 W,"-27,816111111111111111111111111","-50,325000000000000000000000000",,"Área de borda, próximo a plantio comercial de Pinus taeda",Parque Natural Municipal João José Theodoro da Costa Neto,Lages,Santa Catarina,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,27 48 56.57 S,50 19 35.03 W,"-27,815713888888888888888888889","-50,326397222222222222222222223",2,Remanescente pertencente à Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina (EPAGRI).,,Lages,Santa Catarina,Floresta Ombrófila Mista Montana,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,25 21 3.00 S,51 27 54.00 W,"-25,350833333333333333333333333","-51,465",,Fragmento situado em zona urbana,Parque Municipal das Araucárias,Guarapuava,Paraná,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,28 15 09.32 S,52 24 19.75 W,"-28,252588888888888888888888889","-52,405486111111111111111111111",2,Esquina Joce cabeleireiros,,Passo Fundo,Rio Grande do Sul,Área degradada,
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,28 19 52.20 S,49 37 20.16 W,"-28,331166666666666666666666667","-49,622266666666666666666666667",,"Estrada para Bom Jardim da Serra, próximo aos limites do Parque Nacional de São Joaquim.",,Bom Jardim da Serra,Santa Catarina,Floresta ciliar,0
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,23 51 04 S,45 20 09 W,"-23,851111111111111111111111111","-45,335833333333333333333333333",,,Parque Estadual de Ilhabela,,São Paulo,Floresta Ombrófila Densa,
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,29 56 40 S,50 59 31 W,"-29,944444444444444444444444444","-50,991944444444444444444444444",,,,Gravataí,Rio Grande do Sul,Floresta Estacional Semidecidual Submontana,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,27 56 12.83 S,50 30 42.84 W,"-27,936897222222222222222222222","-50,5119",,Próximo à divisa estadual entre SC e RS (Rio Pelotas).,,Capão Alto,Santa Catarina,Áreas de Tensão Ecológica - Floresta Ombrófila - Floresta Estacional,
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,29 11 30 S,54 52 02 W,"-29,191666666666666666666666666","-54,867222222222222222222222223",,,,Santiago,Rio Grande do Sul,Urbano,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,27 04 51.40 S,52 46 30.30 W,"-27,080944444444444444444444445","-52,775083333333333333333333334",,,Floresta Nacional de Chapecó,Guatambú,Santa Catarina,Plantio florestal com espécies exóticas,
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,25 25 40 S,49 16 23 W,"-25,427777777777777777777777778","-49,273055555555555555555555556",,"Rio Passaúna, divisa de Curitiba com Campo Largo",,Curitiba,Paraná,Floresta Ombrófila Mista Aluvial,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,25 47 00 S,49 41 00 W,"-25,783333333333333333333333333","-49,683333333333333333333333333",,Área do estacionamento,Parque Estadual do Monge,Lapa,Paraná,Periurbano,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,25 14 17 S,50 00 19 W,"-25,238055555555555555555555555","-50,005277777777777777777777778",,,Parque Estadual de Vila Velha,Ponta Grossa,Paraná,Floresta Ombrófila Mista Montana,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,23 32 56 S,46 38 20 W,"-23,548888888888888888888888889","-46,638888888888888888888888889",,Parque São Domingos,,São Paulo,São Paulo,Floresta Estacional Semidecidual,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,14 47 20 S,39 02 58 W,"-14,788888888888888888888888889","-39,049444444444444444444444444",,,,Ilhéus,Bahia,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,28 13 31 S,51 09 57 W,"-28,225277777777777777777777778","-51,165833333333333333333333333",,"No vassoural, ao longo da estrada",Estação Ecológica de Aracuri-Esmeralda,Muitos Capões,Rio Grande do Sul,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,30 06 00 S,51 13 30 W,"-30,1","-51,225000000000000000000000000",,Em locais sombreados,Parque Natural Municipal Morro do Osso,Porto Alegre,Rio Grande do Sul,Floresta Estacional Semidecidual,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,30 00 22.15 S,50 09 20.97 W,"-30,006152777777777777777777778","-50,155825",,Horto Florestal do Litoral Norte/SEMA.,,Tramandaí,Rio Grande do Sul,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),0
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,27 42 03 S,49 20 01 W,"-27,700833333333333333333333333","-49,333611111111111111111111111",,Em áreas de floresta.,Reserva Particular do Patrimônio Natural Reserva Rio das Furnas,Alfredo Wagner,Santa Catarina,Floresta Ombrófila Mista Montana,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,29 41 51.12 S,52 26 03.22 W,"-29,697533333333333333333333333","-52,434227777777777777777777777",,UNISC - Mato Bloco 53.,,Santa Cruz do Sul,Rio Grande do Sul,Floresta Estacional Decidual,
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,27 47 26.02 S,50 21 18.22 W,"-27,790561111111111111111111111","-50,355061111111111111111111111",2,Fragmento localizado próximo à zona urbana na área também conhecida como Parque Municipal de Lages.,Parque Natural Municipal João José Theodoro da Costa Neto,Lages,Santa Catarina,Floresta Ombrófila Mista,1
